dataset,trial_id,block,cue,model,stage,channel,n_samples,MSE,zero_MSE,baseline_MSE,normalized_MSE
A2,97,4,-1,M2_no_direct_memory,retrieval,2,302,40370.03862691884,21325.794288892725,68508.51571282424,0.31866302489983167
A2,98,4,-1,M2_no_direct_memory,encoding,0,205,2612.965599744416,5399.883215691415,4256.480555843577,0.06106352695030926
A2,98,4,-1,M2_no_direct_memory,encoding,1,205,7901.669452845214,11353.392489069982,12718.155491660375,0.07876006256771928
A2,98,4,-1,M2_no_direct_memory,encoding,2,205,6323.612880973304,7925.411939848604,8360.119643268063,0.049915771138321796
A2,98,4,-1,M2_no_direct_memory,maintenance,0,362,15500.850029491297,11106.242758707976,12486.115234070292,0.36224609065696384
A2,98,4,-1,M2_no_direct_memory,maintenance,1,362,134435.43800893633,109289.53549052948,131876.63076034543,1.3399881597287042
A2,98,4,-1,M2_no_direct_memory,maintenance,2,362,54751.72427831913,38134.90294943473,65506.42072933249,0.4321856176123842
A2,98,4,-1,M2_no_direct_memory,retrieval,0,310,14835.645216433022,11305.7943733495,21894.763330044974,0.34670063072682444
A2,98,4,-1,M2_no_direct_memory,retrieval,1,310,63362.92618108281,49542.17170964408,84616.27906664554,0.631571348343217
A2,98,4,-1,M2_no_direct_memory,retrieval,2,310,45916.11675519125,26491.350048717683,76511.012185713,0.3624412845398317
A2,99,4,-1,M2_no_direct_memory,encoding,0,205,30696.471956145495,22852.89265590984,36911.490630796834,0.7173591733304286
A2,99,4,-1,M2_no_direct_memory,encoding,1,205,78893.7575843316,55138.793571709815,80460.27213258148,0.7863752490060226
A2,99,4,-1,M2_no_direct_memory,encoding,2,205,64938.21727100234,43150.33423230338,52249.92292330761,0.5125932362467862
A2,99,4,-1,M2_no_direct_memory,maintenance,0,362,108681.4570977203,118985.97805665195,114423.90977745007,2.5398241312991865
A2,99,4,-1,M2_no_direct_memory,maintenance,1,362,204053.76345991602,233990.84338256717,203044.77692420853,2.0339103366940607
A2,99,4,-1,M2_no_direct_memory,maintenance,2,362,195802.2804524908,225494.16903979945,169615.92936949362,1.5455756073929243
A2,99,4,-1,M2_no_direct_memory,retrieval,0,314,62707.78055245136,70530.11048393566,50457.03637635266,1.4654453346547063
A2,99,4,-1,M2_no_direct_memory,retrieval,1,314,196999.92159152328,224386.21498109354,163016.60072654564,1.963601014061314
A2,99,4,-1,M2_no_direct_memory,retrieval,2,314,140424.59947660362,181117.47033008875,97153.11503979612,1.1084489676391753
B1,2,0,-1,M0,encoding,0,205,973.961310587546,1028.0596442798471,1150.1446171810605,0.011932453125551629
B1,2,0,-1,M0,encoding,1,205,2424.369035509467,2427.5414767490415,861.3043737150209,0.030669040445160643
B1,2,0,-1,M0,encoding,2,205,305.3103052522844,275.2097722087127,1454.514898301205,0.0037867405756572565
B1,2,0,-1,M0,maintenance,0,363,1005.4600950627383,971.5772713016715,3267.8692362465126,0.012318359388127248
B1,2,0,-1,M0,maintenance,1,363,21122.800294122393,21111.310490446205,13120.17498387342,0.2672101511968684
B1,2,0,-1,M0,maintenance,2,363,1764.0833231178844,1776.3728806535803,1435.7558328932482,0.021879791751447275
B1,2,0,-1,M0,retrieval,0,284,1667.0077135848233,1673.5306624527198,7301.52865572354,0.020423287030040534
B1,2,0,-1,M0,retrieval,1,284,13284.669075118894,13291.911098313958,3125.48856440389,0.1680552948820259
B1,2,0,-1,M0,retrieval,2,284,16192.243218966567,16175.779236475131,7713.102997408106,0.20083116538600024
B1,3,0,1,M0,encoding,0,205,27223.463497175184,27073.834143808774,26492.947717736857,0.33352731629477783
B1,3,0,1,M0,encoding,1,205,58063.0423506056,58172.96910128798,45341.12129430885,0.7345159784412056
B1,3,0,1,M0,encoding,2,205,130387.83744945054,130412.34894993603,111778.51956338949,1.617190465398949
B1,3,0,1,M0,maintenance,0,362,138087.02809483974,138451.38069961197,117859.47665975617,1.691768422499673
B1,3,0,1,M0,maintenance,1,362,167043.03240702965,166856.30089315234,142390.90765913122,2.1131475620818154
B1,3,0,1,M0,maintenance,2,362,484619.85997749097,484578.61190955836,529445.2697527512,6.010703392503231
B1,3,0,1,M0,retrieval,0,254,182659.80643496657,182525.90718209045,145877.13591330728,2.2378502662418214
B1,3,0,1,M0,retrieval,1,254,177331.2764134677,177389.14204504734,130811.97823840042,2.243297125502891
B1,3,0,1,M0,retrieval,2,254,433665.30264455563,433484.35142499296,487514.28760337224,5.378717879902076
B1,4,0,-1,M0,encoding,0,205,66011.93924613507,65704.85582198881,64780.75935849698,0.8087429779999115
B1,4,0,-1,M0,encoding,1,205,37814.29750646967,37830.415592298974,27552.3255268929,0.4783629070677127
B1,4,0,-1,M0,encoding,2,205,50711.2786409042,51251.20817148876,39640.09870766429,0.6289681454227175
B1,4,0,-1,M0,maintenance,0,362,284655.77685478545,285328.6145673192,255191.16092851805,3.4874503507620602
B1,4,0,-1,M0,maintenance,1,362,46531.491909438824,46513.579505836446,34273.31392968702,0.5886381926356987
B1,4,0,-1,M0,maintenance,2,362,79444.58878499805,78740.82239533214,97220.33980925562,0.9853452133558683
B1,4,0,-1,M0,retrieval,0,236,260653.4020611153,260466.78070229443,216333.42173687083,3.1933860906995997
B1,4,0,-1,M0,retrieval,1,236,3626.4328352916873,3635.508880389611,2966.8490155616705,0.04587553036200501
B1,4,0,-1,M0,retrieval,2,236,10731.18420790523,10676.464206473283,19194.142506579406,0.1330980643819033
B1,5,0,1,M0,encoding,0,205,27571.43015454952,27761.7681547819,28386.409421524346,0.33779041769648477
B1,5,0,1,M0,encoding,1,205,32819.34461683217,32711.2184616875,44315.727069018765,0.41517516215338596
B1,5,0,1,M0,encoding,2,205,44219.472008806246,44203.480253441034,57039.79526879068,0.5484507597983675
B1,5,0,1,M0,maintenance,0,362,25430.03089074833,25356.678799456855,25819.481508708017,0.31155513908671745
B1,5,0,1,M0,maintenance,1,362,219219.2095673493,219099.36526688567,195995.98857759126,2.773192820937153
B1,5,0,1,M0,maintenance,2,362,157564.44612510246,157552.65497803275,176895.21755556593,1.9542598830061038
B1,5,0,1,M0,retrieval,0,283,275675.3770463778,275583.6836840626,230873.56119481684,3.3774272948175756
B1,5,0,1,M0,retrieval,1,283,665717.4244203684,665789.3824881468,570822.2747693321,8.42153744564138
B1,5,0,1,M0,retrieval,2,283,649356.4419652274,649260.2105525782,715240.6830145455,8.053918733015824
B1,7,0,1,M0,encoding,0,205,10890.78424235183,10990.683343075365,11368.45274325536,0.13342806440018073
B1,7,0,1,M0,encoding,1,205,5766.997186092456,5730.354568523071,10944.564104464565,0.07295435115563144
B1,7,0,1,M0,encoding,2,205,4140.968274452007,4136.608465767525,8424.877271858772,0.051360115651581
B1,7,0,1,M0,maintenance,0,362,52472.5468435283,52248.72402775717,66265.89003405103,0.6428655828340867
B1,7,0,1,M0,maintenance,1,362,13831.934247878158,13874.098804777897,21707.61591574986,0.17497837361787302
B1,7,0,1,M0,maintenance,2,362,11517.683288824099,11524.1090515989,5775.4353707174205,0.1428529528714078
B1,7,0,1,M0,retrieval,0,267,73080.14234478123,73151.15086612898,99741.56153203732,0.8953388224545494
B1,7,0,1,M0,retrieval,1,267,27544.97929083975,27524.812690254174,50804.57659358457,0.34845276092810323
B1,7,0,1,M0,retrieval,2,267,4547.03776195722,4573.13778745847,1389.742511544887,0.05639656472787968
B1,8,0,-1,M0,encoding,0,205,376.9818588726977,404.3892687378161,469.2132132722871,0.004618580133812665
B1,8,0,-1,M0,encoding,1,205,484.97663951152384,483.8386946713542,2595.6241034958607,0.006135108951765415
B1,8,0,-1,M0,encoding,2,205,6021.408819032942,5832.370946073686,10922.748283460109,0.0746830772017705
B1,8,0,-1,M0,maintenance,0,362,1540.4668297976284,1493.0253373302037,4537.382663321704,0.01887297579298975
B1,8,0,-1,M0,maintenance,1,362,977.5848403148094,979.9225804539432,3832.707101284795,0.012366759584474873
B1,8,0,-1,M0,maintenance,2,362,3691.670748683259,3850.76799868295,1307.4139916826593,0.0457875124930828
B1,8,0,-1,M0,retrieval,0,223,2624.6312804594427,2643.163428642058,9277.660166756214,0.03215557885666524
B1,8,0,-1,M0,retrieval,1,223,1198.4269769704356,1194.206575552177,8957.534884702201,0.015160482949970577
B1,8,0,-1,M0,retrieval,2,223,145.57773496772327,149.86718864971505,1516.6239340849818,0.0018055896130300408
B1,9,0,-1,M0,encoding,0,205,246.42882099228217,237.8174624912947,195.24384048423659,0.003019114130418069
B1,9,0,-1,M0,encoding,1,205,561.8203139271576,562.1584043512469,1950.823142402535,0.00710720590733991
B1,9,0,-1,M0,encoding,2,205,173.28975129010072,178.07045134721875,884.0296394052865,0.0021492996510993757
B1,9,0,-1,M0,maintenance,0,363,107.81653831081027,118.22292973843048,558.6368297739149,0.0013209105696168667
B1,9,0,-1,M0,maintenance,1,363,139.09295552582026,138.55100990051568,625.6327354397044,0.0017595701876145556
B1,9,0,-1,M0,maintenance,2,363,90.32086522968763,90.92085247425307,1129.6030337871514,0.0011202428457536308
B1,9,0,-1,M0,retrieval,0,428,78.60414867940612,78.41817851415874,1786.6445996068771,0.0009630159939567708
B1,9,0,-1,M0,retrieval,1,428,254.0313736325941,255.72017205018727,5145.631029644894,0.003213577783813153
B1,9,0,-1,M0,retrieval,2,428,157.25372151728394,149.85853420478364,1753.2097062186945,0.0019504059892460838
B1,10,0,-1,M0,encoding,0,205,123.79034298383795,117.53840318104422,104.19762000126944,0.0015166130820530492
B1,10,0,-1,M0,encoding,1,205,169.796083506942,169.7900200033769,1317.4297210796024,0.0021479745353247992
B1,10,0,-1,M0,encoding,2,205,201.86452056229706,230.88321897973842,505.9010076317719,0.002503710348614671
B1,10,0,-1,M0,maintenance,0,363,3365.683547175502,3412.5579671713913,1562.8912442227943,0.041234554931021676
B1,10,0,-1,M0,maintenance,1,363,8926.146680614884,8922.488777141045,5440.830608898684,0.11291859843016265
B1,10,0,-1,M0,maintenance,2,363,32219.152114996923,31898.454596599713,42707.8322277143,0.39961170169580856
B1,10,0,-1,M0,retrieval,0,306,1869.611108330965,1866.1563153738598,5741.990994341958,0.022905475474905516
B1,10,0,-1,M0,retrieval,1,306,17474.592861081583,17481.69707820961,33256.28988273645,0.22105916523826746
B1,10,0,-1,M0,retrieval,2,306,80885.70523303389,80749.28049733497,62109.22418442667,1.0032192714343044
B1,11,0,1,M0,encoding,0,205,8901.346906026916,8808.612609852351,8477.947641086597,0.1090545420601622
B1,11,0,1,M0,encoding,1,205,14659.90025985216,14718.28914196507,8792.597933896783,0.18545240737120083
B1,11,0,1,M0,encoding,2,205,9439.275551438366,9445.787648911559,4924.907280484118,0.11707461923338972
B1,11,0,1,M0,maintenance,0,362,37528.519919289654,37725.12332579739,27323.158997107792,0.45977935667497194
B1,11,0,1,M0,maintenance,1,362,41090.449098617,40995.564283093416,29387.1879218269,0.5198072681416156
B1,11,0,1,M0,maintenance,2,362,8870.674512195836,8864.683464567363,15575.74863797671,0.1100223036396485
B1,11,0,1,M0,retrieval,0,265,36335.807491079635,36282.42239980819,21112.49778970106,0.44516688183929964
B1,11,0,1,M0,retrieval,1,265,15114.077635039577,15128.144271847565,4477.286206165816,0.19119789581989846
B1,11,0,1,M0,retrieval,2,265,888.5934920680978,880.877996532084,2037.9154302955894,0.011021157732945742
B1,12,0,-1,M0,encoding,0,205,225.88891104884001,202.87543721977997,159.4670420833874,0.002767470138055247
B1,12,0,-1,M0,encoding,1,205,180.55498122719507,180.86011984316184,695.6994356111825,0.0022840780181258187
B1,12,0,-1,M0,encoding,2,205,125.68791329171114,95.59730499889957,1013.2130146544205,0.0015588976622919035
B1,12,0,-1,M0,maintenance,0,363,1837.5223056380567,1870.548901338502,838.7154106823048,0.022512340624654414
B1,12,0,-1,M0,maintenance,1,363,1767.9747631671753,1765.184690213421,540.4920086304743,0.02236544384267099
B1,12,0,-1,M0,maintenance,2,363,656.9841243230144,635.187394504253,1940.7762735288272,0.008148524299174453
B1,12,0,-1,M0,retrieval,0,258,865.2046215665298,855.5825885404171,438.77935181486146,0.010600024332203969
B1,12,0,-1,M0,retrieval,1,258,1906.6664317124257,1909.6678458075414,344.3878999850664,0.024119937622174008
B1,12,0,-1,M0,retrieval,2,258,194.37526480934847,196.66373634271537,2594.5576135413194,0.0024108216771440813
B1,13,0,1,M0,encoding,0,205,708.0177527823329,680.4964075427549,622.3953812001444,0.008674254875727113
B1,13,0,1,M0,encoding,1,205,16433.757150668946,16476.594595734015,10719.747383317334,0.20789226200205932
B1,13,0,1,M0,encoding,2,205,3890.4964821504245,3893.613667128689,1646.8243783371493,0.048253532995675384
B1,13,0,1,M0,maintenance,0,363,6770.386142257469,6848.723495108648,3040.739566805253,0.08294715037051764
B1,13,0,1,M0,maintenance,1,363,93191.98730518653,93065.19379869079,75276.3716646438,1.1789083204599864
B1,13,0,1,M0,maintenance,2,363,4296.5517909942,4292.7936152468565,9314.715648390691,0.053289806215110896
B1,13,0,1,M0,retrieval,0,245,8921.669122111703,8890.20181567311,2433.0888961019205,0.10930351898378636
B1,13,0,1,M0,retrieval,1,245,123888.4512975125,123931.4668087601,85059.76500001759,1.5672283665895255
B1,13,0,1,M0,retrieval,2,245,1499.4430521971833,1484.0848943838187,5970.858567063981,0.018597478529100354
B1,15,0,-1,M0,encoding,0,205,297.43058727931077,312.74430897354836,357.57504383315853,0.0036439604964130187
B1,15,0,-1,M0,encoding,1,205,217.56209407354172,218.2879450773853,620.0832922102711,0.0027522297821598457
B1,15,0,-1,M0,encoding,2,205,754.1767392538112,698.0902658507092,2806.6725135046754,0.009353996935640353
B1,15,0,-1,M0,maintenance,0,362,574.7723912480486,552.6197778755476,2121.3562482036964,0.007041803962717144
B1,15,0,-1,M0,maintenance,1,362,1300.5715776671525,1298.1004960237171,354.3468537233949,0.016452644681183286
B1,15,0,-1,M0,maintenance,2,362,716.6401405612006,740.6699318724596,1630.114566819234,0.00888843334706768
B1,15,0,-1,M0,retrieval,0,239,366.7531947161946,372.5736595762191,3802.2457782304855,0.004493264010617941
B1,15,0,-1,M0,retrieval,1,239,6939.95972039986,6946.535962233811,812.8489662977823,0.08779270079565324
B1,15,0,-1,M0,retrieval,2,239,12673.749483261085,12669.099046076357,23003.439340454042,0.15719155425927384
B1,16,0,1,M0,encoding,0,205,113.13055136687036,109.88985189408393,123.1051330375447,0.0013860150157696141
B1,16,0,1,M0,encoding,1,205,95.70106436639833,99.29441206086386,838.4185749030182,0.0012106489444092439
B1,16,0,1,M0,encoding,2,205,555.1673258859066,556.3416032078823,269.8080872441158,0.006885698265160566
B1,16,0,1,M0,maintenance,0,362,528.7199031875019,516.762736042622,2158.463791855832,0.006477593506794618
B1,16,0,1,M0,maintenance,1,362,2921.72508928079,2938.9480707766306,6785.835092224329,0.03696075293007645
B1,16,0,1,M0,maintenance,2,362,1342.6220339208533,1343.7863854812615,854.6074124853741,0.016652439325355945
B1,16,0,1,M0,retrieval,0,255,2573.9675211060544,2589.609916975094,9152.105451794874,0.03153487357086303
B1,16,0,1,M0,retrieval,1,255,4092.900633857506,4087.56497012357,15357.285136893355,0.051776496580860296
B1,16,0,1,M0,retrieval,2,255,2982.544024201591,2986.175946935194,358.69237941797735,0.03699226747618515
B1,17,0,-1,M0,encoding,0,205,11413.071345304179,11310.459714220711,10952.81933423456,0.13982684667860565
B1,17,0,-1,M0,encoding,1,205,8995.586084192864,8999.235134903685,5128.052191413205,0.1137970290014282
B1,17,0,-1,M0,encoding,2,205,29160.353023698084,29553.52408087031,20796.935026987478,0.3616736484020173
B1,17,0,-1,M0,maintenance,0,362,48914.509111997664,49225.59873564765,38163.751093119055,0.5992744073028724
B1,17,0,-1,M0,maintenance,1,362,126000.8694748097,125976.22114374167,116103.96495111857,1.593951129323956
B1,17,0,-1,M0,maintenance,2,362,66637.43456266657,66029.31731468657,77590.6702084269,0.8264990502290512
B1,17,0,-1,M0,retrieval,0,224,9939.752962061903,9969.295339112296,19701.00437377756,0.1217765377433908
B1,17,0,-1,M0,retrieval,1,224,251922.11207756665,251865.33490824848,315551.10351956205,3.186894953355799
B1,17,0,-1,M0,retrieval,2,224,50949.32006264322,50985.67142217003,34730.62549724678,0.6319205551346708
B1,2,0,-1,M1,encoding,0,205,628.6536502917542,1028.0596442798471,1150.1446171810605,0.007701928334081409
B1,2,0,-1,M1,encoding,1,205,1699.3522639946686,2427.5414767490415,861.3043737150209,0.02149734737231355
B1,2,0,-1,M1,encoding,2,205,1586.0406747627271,275.2097722087127,1454.514898301205,0.019671542278286377
B1,2,0,-1,M1,maintenance,0,363,1284.4790043403034,971.5772713016715,3267.8692362465126,0.015736749851798362
B1,2,0,-1,M1,maintenance,1,363,22547.105255825467,21111.310490446205,13120.17498387342,0.28522806259439426
B1,2,0,-1,M1,maintenance,2,363,936.1394083938893,1776.3728806535803,1435.7558328932482,0.011610866129486457
B1,2,0,-1,M1,retrieval,0,284,1872.3347688204212,1673.5306624527198,7301.52865572354,0.022938844306672306
B1,2,0,-1,M1,retrieval,1,284,12981.456892602726,13291.911098313958,3125.48856440389,0.1642195642020638
B1,2,0,-1,M1,retrieval,2,284,13914.139991458735,16175.779236475131,7713.102997408106,0.1725760237195199
B1,3,0,1,M1,encoding,0,205,27520.55439872819,27073.834143808774,26492.947717736857,0.3371671151433281
B1,3,0,1,M1,encoding,1,205,52747.13286350186,58172.96910128798,45341.12129430885,0.6672680303463163
B1,3,0,1,M1,encoding,2,205,118569.77572042836,130412.34894993603,111778.51956338949,1.4706119415003505
B1,3,0,1,M1,maintenance,0,362,137327.3452283629,138451.38069961197,117859.47665975617,1.6824611942802568
B1,3,0,1,M1,maintenance,1,362,173297.81586673213,166856.30089315234,142390.90765913122,2.1922725649554087
B1,3,0,1,M1,maintenance,2,362,499496.4559135078,484578.61190955836,529445.2697527512,6.195216684355673
B1,3,0,1,M1,retrieval,0,254,182137.8403253658,182525.90718209045,145877.13591330728,2.2314554166022798
B1,3,0,1,M1,retrieval,1,254,176659.89346774368,177389.14204504734,130811.97823840042,2.234803917408326
B1,3,0,1,M1,retrieval,2,254,447121.2277382175,433484.35142499296,487514.28760337224,5.545610698973707
B1,4,0,-1,M1,encoding,0,205,69507.28198402585,65704.85582198881,64780.75935849698,0.8515660479968693
B1,4,0,-1,M1,encoding,1,205,35163.57516675,37830.415592298974,27552.3255268929,0.44483042523221944
B1,4,0,-1,M1,encoding,2,205,37484.50672861747,51251.20817148876,39640.09870766429,0.4649174958914727
B1,4,0,-1,M1,maintenance,0,362,279014.9772078712,285328.6145673192,255191.16092851805,3.4183422900560054
B1,4,0,-1,M1,maintenance,1,362,48123.65454309849,46513.579505836446,34273.31392968702,0.6087795570450657
B1,4,0,-1,M1,maintenance,2,362,91668.12595595911,78740.82239533214,97220.33980925562,1.136952818428631
B1,4,0,-1,M1,retrieval,0,236,257512.4431000644,260466.78070229443,216333.42173687083,3.154904741220315
B1,4,0,-1,M1,retrieval,1,236,4020.4699757418693,3635.508880389611,2966.8490155616705,0.050860225686998106
B1,4,0,-1,M1,retrieval,2,236,14878.543090241845,10676.464206473283,19194.142506579406,0.1845374422587137
B1,5,0,1,M1,encoding,0,205,27188.416026842377,27761.7681547819,28386.409421524346,0.3330979334308291
B1,5,0,1,M1,encoding,1,205,36214.965988653596,32711.2184616875,44315.727069018765,0.4581308539905236
B1,5,0,1,M1,encoding,2,205,50114.913338915074,44203.480253441034,57039.79526879068,0.6215714717824673
B1,5,0,1,M1,maintenance,0,362,25634.90754294663,25356.678799456855,25819.481508708017,0.3140651782662012
B1,5,0,1,M1,maintenance,1,362,228705.03276179652,219099.36526688567,195995.98857759126,2.893191505520669
B1,5,0,1,M1,maintenance,2,362,170337.73903199687,157552.65497803275,176895.21755556593,2.1126860668040064
B1,5,0,1,M1,retrieval,0,283,274889.57269495865,275583.6836840626,230873.56119481684,3.3678000401338064
B1,5,0,1,M1,retrieval,1,283,663967.6516763174,665789.3824881468,570822.2747693321,8.399402263137754
B1,5,0,1,M1,retrieval,2,283,661818.3836084238,649260.2105525782,715240.6830145455,8.208483250688328
B1,7,0,1,M1,encoding,0,205,10701.272607155603,10990.683343075365,11368.45274325536,0.13110626919215404
B1,7,0,1,M1,encoding,1,205,7662.145275232927,5730.354568523071,10944.564104464565,0.09692857807575209
B1,7,0,1,M1,encoding,2,205,6795.869153900929,4136.608465767525,8424.877271858772,0.08428865003645873
B1,7,0,1,M1,maintenance,0,362,52944.28765133667,52248.72402775717,66265.89003405103,0.648645098935386
B1,7,0,1,M1,maintenance,1,362,12015.931058292226,13874.098804777897,21707.61591574986,0.1520053548842594
B1,7,0,1,M1,maintenance,2,362,9712.61200817911,11524.1090515989,5775.4353707174205,0.12046479058935253
B1,7,0,1,M1,retrieval,0,267,73432.6712239884,73151.15086612898,99741.56153203732,0.8996578177583824
B1,7,0,1,M1,retrieval,1,267,27713.86940476596,27524.812690254174,50804.57659358457,0.3505892746596863
B1,7,0,1,M1,retrieval,2,267,3145.950234606237,4573.13778745847,1389.742511544887,0.03901898231878554
B1,8,0,-1,M1,encoding,0,205,171.16451831995315,404.3892687378161,469.2132132722871,0.0020970161436683465
B1,8,0,-1,M1,encoding,1,205,854.3487638169479,483.8386946713542,2595.6241034958607,0.010807783966878114
B1,8,0,-1,M1,encoding,2,205,12104.080022232252,5832.370946073686,10922.748283460109,0.15012598711109607
B1,8,0,-1,M1,maintenance,0,362,1984.1250498644501,1493.0253373302037,4537.382663321704,0.02430843904719174
B1,8,0,-1,M1,maintenance,1,362,769.2509137475643,979.9225804539432,3832.707101284795,0.009731269060381756
B1,8,0,-1,M1,maintenance,2,362,2808.140819290213,3850.76799868295,1307.4139916826593,0.034829157744213066
B1,8,0,-1,M1,retrieval,0,223,2947.6877832367427,2643.163428642058,9277.660166756214,0.03611349436561839
B1,8,0,-1,M1,retrieval,1,223,1430.9852965536347,1194.206575552177,8957.534884702201,0.018102419761029095
B1,8,0,-1,M1,retrieval,2,223,279.3701189168342,149.86718864971505,1516.6239340849818,0.003465006410623453
B1,9,0,-1,M1,encoding,0,205,415.69121366215666,237.8174624912947,195.24384048423659,0.005092826447834034
B1,9,0,-1,M1,encoding,1,205,548.5103730839173,562.1584043512469,1950.823142402535,0.006938830916542254
B1,9,0,-1,M1,encoding,2,205,1788.2645298835228,178.07045134721875,884.0296394052865,0.022179709426195064
B1,9,0,-1,M1,maintenance,0,363,83.47355549001996,118.22292973843048,558.6368297739149,0.0010226733621553495
B1,9,0,-1,M1,maintenance,1,363,276.36170541885804,138.55100990051568,625.6327354397044,0.0034960635929766355
B1,9,0,-1,M1,maintenance,2,363,1044.7092863203795,90.92085247425307,1129.6030337871514,0.012957450096570936
B1,9,0,-1,M1,retrieval,0,428,74.56036828406032,78.41817851415874,1786.6445996068771,0.0009134737590723274
B1,9,0,-1,M1,retrieval,1,428,264.0011048606202,255.72017205018727,5145.631029644894,0.0033396980591430436
B1,9,0,-1,M1,retrieval,2,428,573.1855818838563,149.85853420478364,1753.2097062186945,0.007109177328645291
B1,10,0,-1,M1,encoding,0,205,244.23537292591453,117.53840318104422,104.19762000126944,0.002992241177713742
B1,10,0,-1,M1,encoding,1,205,317.2726179978224,169.7900200033769,1317.4297210796024,0.004013599666963416
B1,10,0,-1,M1,encoding,2,205,1040.9522980498593,230.88321897973842,505.9010076317719,0.012910852455805123
B1,10,0,-1,M1,maintenance,0,363,2749.817295244712,3412.5579671713913,1562.8912442227943,0.033689290963256735
B1,10,0,-1,M1,maintenance,1,363,10075.538081958775,8922.488777141045,5440.830608898684,0.12745876573094161
B1,10,0,-1,M1,maintenance,2,363,42622.857125815484,31898.454596599713,42707.8322277143,0.5286480664168798
B1,10,0,-1,M1,retrieval,0,306,1894.743638082156,1866.1563153738598,5741.990994341958,0.023213385789127045
B1,10,0,-1,M1,retrieval,1,306,18455.539510553674,17481.69707820961,33256.28988273645,0.2334684527792966
B1,10,0,-1,M1,retrieval,2,306,79146.96590242934,80749.28049733497,62109.22418442667,0.9816538193011026
B1,11,0,1,M1,encoding,0,205,9091.411650041557,8808.612609852351,8477.947641086597,0.11138311366164244
B1,11,0,1,M1,encoding,1,205,12062.726887317436,14718.28914196507,8792.597933896783,0.15259733702559927
B1,11,0,1,M1,encoding,2,205,6765.229488788912,9445.787648911559,4924.907280484118,0.08390862859234682
B1,11,0,1,M1,maintenance,0,362,37116.28293583576,37725.12332579739,27323.158997107792,0.454728849608408
B1,11,0,1,M1,maintenance,1,362,44109.14870095787,40995.564283093416,29387.1879218269,0.5579947795476616
B1,11,0,1,M1,maintenance,2,362,10389.512530498914,8864.683464567363,15575.74863797671,0.12886033646335743
B1,11,0,1,M1,retrieval,0,265,36100.24675506279,36282.42239980819,21112.49778970106,0.4422809176740026
B1,11,0,1,M1,retrieval,1,265,15257.139122890283,15128.144271847565,4477.286206165816,0.19300766920537485
B1,11,0,1,M1,retrieval,2,265,1389.1714262264913,880.877996532084,2037.9154302955894,0.017229787910004242
B1,12,0,-1,M1,encoding,0,205,463.4737199489615,202.87543721977997,159.4670420833874,0.005678232161891325
B1,12,0,-1,M1,encoding,1,205,87.63735964879906,180.86011984316184,695.6994356111825,0.001108640511493454
B1,12,0,-1,M1,encoding,2,205,1458.3450389370248,95.59730499889957,1013.2130146544205,0.01808774298557671
B1,12,0,-1,M1,maintenance,0,363,1400.2982235703485,1870.548901338502,838.7154106823048,0.0171557049883908
B1,12,0,-1,M1,maintenance,1,363,2001.4210971350835,1765.184690213421,540.4920086304743,0.025318614318522947
B1,12,0,-1,M1,maintenance,2,363,1120.5454654511634,635.187394504253,1940.7762735288272,0.013898040478477812
B1,12,0,-1,M1,retrieval,0,258,703.2435989530356,855.5825885404171,438.77935181486146,0.008615764496116556
B1,12,0,-1,M1,retrieval,1,258,1770.775560522343,1909.6678458075414,344.3878999850664,0.02240087482124983
B1,12,0,-1,M1,retrieval,2,258,695.7497449517757,196.66373634271537,2594.5576135413194,0.008629331353669934
B1,13,0,1,M1,encoding,0,205,772.6113586865333,680.4964075427549,622.3953812001444,0.009465621192113196
B1,13,0,1,M1,encoding,1,205,13667.458593247242,16476.594595734015,10719.747383317334,0.17289770420235234
B1,13,0,1,M1,encoding,2,205,2420.337087447772,3893.613667128689,1646.8243783371493,0.03001925745098316
B1,13,0,1,M1,maintenance,0,363,6610.982595242938,6848.723495108648,3040.739566805253,0.08099422335779047
B1,13,0,1,M1,maintenance,1,363,98387.96747782305,93065.19379869079,75276.3716646438,1.2446391245301491
B1,13,0,1,M1,maintenance,2,363,5684.033622102705,4292.7936152468565,9314.715648390691,0.07049863820492624
B1,13,0,1,M1,retrieval,0,245,8803.592326614975,8890.20181567311,2433.0888961019205,0.10785690523007357
B1,13,0,1,M1,retrieval,1,245,123246.68778166083,123931.4668087601,85059.76500001759,1.5591098537164443
B1,13,0,1,M1,retrieval,2,245,2570.023046314232,1484.0848943838187,5970.858567063981,0.03187580105365458
B1,15,0,-1,M1,encoding,0,205,212.86282112036028,312.74430897354836,357.57504383315853,0.002607881450300249
B1,15,0,-1,M1,encoding,1,205,242.76668291483657,218.2879450773853,620.0832922102711,0.0030710758585018806
B1,15,0,-1,M1,encoding,2,205,3041.23532905678,698.0902658507092,2806.6725135046754,0.037720211281913454
B1,15,0,-1,M1,maintenance,0,362,714.1911619866181,552.6197778755476,2121.3562482036964,0.008749888183902923
B1,15,0,-1,M1,maintenance,1,362,1583.665012957151,1298.1004960237171,354.3468537233949,0.020033866801042573
B1,15,0,-1,M1,maintenance,2,362,1948.0785896649618,740.6699318724596,1630.114566819234,0.024161871096875714
B1,15,0,-1,M1,retrieval,0,239,468.91197657069785,372.5736595762191,3802.2457782304855,0.005744858773768178
B1,15,0,-1,M1,retrieval,1,239,6367.111629062828,6946.535962233811,812.8489662977823,0.08054598999180215
